               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                  73,            0.031706,           0.0046196,           0.0020793,             0.80632,             0.73438,             0.77656,             0.45582,              0.0373,            0.004664,           0.0069272,            0.007624,            0.007624,            0.007624,             0.48892,             0.55035,             0.33149,             0.28568,             0.44494,             0.58833,               0.501,             0.83404,             0.92939,             0.71628,             0.60922,             0.71391,             0.83725,              0.7958
                  74,            0.029559,           0.0046169,           0.0022412,             0.82449,             0.73377,             0.77447,             0.45752,            0.038602,           0.0047373,           0.0065385,            0.007591,            0.007591,            0.007591,             0.47127,              0.5249,             0.29008,               0.316,             0.45286,             0.62819,             0.51935,             0.82644,             0.95195,             0.70595,             0.61586,             0.69664,             0.84491,             0.77952
                  75,            0.031037,             0.00459,           0.0018292,             0.81258,             0.74781,             0.77679,             0.45868,            0.037501,           0.0047024,           0.0059227,            0.007558,            0.007558,            0.007558,             0.48592,             0.53872,              0.3108,             0.30537,              0.4669,             0.58879,             0.51429,             0.84168,             0.93694,             0.71254,             0.63377,             0.68264,             0.85807,             0.77192
                  76,            0.031194,           0.0046284,           0.0020471,             0.79551,             0.74176,             0.77363,             0.44817,            0.039068,           0.0047836,           0.0066208,            0.007525,            0.007525,            0.007525,             0.48142,             0.52631,             0.28658,              0.2924,             0.44845,             0.60005,             0.50197,             0.82901,             0.93338,             0.68869,             0.61005,             0.71908,             0.84719,             0.78803
                  77,            0.031527,            0.004641,           0.0020221,              0.7985,              0.7298,             0.76446,             0.46164,            0.037532,           0.0047913,           0.0063232,            0.007492,            0.007492,            0.007492,             0.47218,             0.55861,             0.29335,             0.31824,              0.4707,             0.61905,             0.49933,             0.82431,             0.93768,             0.69595,             0.60256,             0.71915,             0.80902,             0.76256
                  78,             0.03035,           0.0045249,           0.0021363,             0.82066,             0.72629,             0.77935,             0.46567,            0.037495,           0.0046236,           0.0066053,            0.007459,            0.007459,            0.007459,             0.48489,             0.53754,             0.31503,             0.31251,             0.48349,             0.63552,             0.49069,               0.846,             0.94407,             0.73549,             0.63599,             0.72933,             0.80783,             0.75677
                  79,            0.029618,           0.0042837,           0.0020848,              0.7986,             0.77194,              0.7847,             0.47301,            0.037132,           0.0046143,           0.0058927,            0.007426,            0.007426,            0.007426,             0.50157,             0.52749,             0.33083,             0.30841,             0.49106,             0.61386,              0.5378,             0.85273,             0.94667,              0.7187,             0.65284,             0.74634,             0.80993,             0.76567
                  80,            0.029858,            0.004322,           0.0018213,             0.79791,             0.75196,             0.78946,             0.46904,            0.038011,           0.0046858,           0.0059495,            0.007393,            0.007393,            0.007393,             0.47866,             0.54228,             0.32201,             0.32625,             0.48215,               0.618,             0.51397,             0.83218,              0.9553,             0.74624,             0.65994,             0.72621,             0.81063,             0.79571
                  81,            0.030758,           0.0044729,           0.0020191,             0.79609,             0.75157,              0.7839,             0.46284,            0.037877,           0.0048121,           0.0060312,             0.00736,             0.00736,             0.00736,             0.47754,              0.5484,              0.3344,             0.31057,             0.47454,             0.58075,             0.51366,             0.83149,             0.94646,             0.76393,             0.62926,             0.73649,             0.81866,             0.76102
                  82,            0.029327,           0.0046432,           0.0016657,             0.82377,             0.73197,             0.77511,             0.47141,             0.03748,           0.0047291,           0.0064963,            0.007327,            0.007327,            0.007327,             0.49243,              0.5296,             0.33833,             0.28688,             0.49407,             0.61793,             0.54064,             0.84002,             0.95651,             0.74177,             0.54823,              0.7518,             0.81925,             0.76815
                  83,            0.028501,           0.0044366,           0.0017336,             0.82779,             0.74241,             0.79293,             0.47959,            0.037263,           0.0046938,           0.0062051,            0.007294,            0.007294,            0.007294,             0.48717,             0.57659,             0.33872,             0.32619,              0.4896,             0.59812,             0.54072,             0.83701,             0.95966,             0.76785,              0.6708,             0.71623,             0.81034,             0.78862
                  84,            0.029791,           0.0041118,            0.001685,              0.8508,             0.72635,              0.7721,               0.465,            0.037556,           0.0049116,           0.0058902,            0.007261,            0.007261,            0.007261,             0.49168,             0.54736,             0.31042,             0.28688,             0.46669,             0.59321,             0.55873,             0.82842,             0.94491,             0.73303,             0.58504,             0.70561,             0.81179,             0.79593
                  85,            0.029666,           0.0043944,           0.0021844,             0.84311,              0.7403,             0.79039,             0.46728,            0.038061,           0.0047674,           0.0056964,            0.007228,            0.007228,            0.007228,             0.48473,             0.52255,             0.33092,             0.32037,              0.4556,             0.61921,             0.53757,             0.83846,             0.94755,             0.74794,             0.61872,              0.7387,             0.82287,             0.81852
                  86,            0.030034,           0.0047093,            0.001973,             0.82851,              0.7421,             0.78722,             0.46855,            0.037819,           0.0047091,           0.0056922,            0.007195,            0.007195,            0.007195,             0.49916,             0.56971,             0.35733,             0.30157,              0.4737,             0.56468,             0.51369,             0.85686,             0.94603,             0.78626,             0.57634,             0.72523,              0.8187,             0.80115
                  87,            0.030146,           0.0045414,            0.001845,             0.81324,              0.7618,             0.77692,             0.44229,             0.03911,           0.0047234,           0.0056684,            0.007162,            0.007162,            0.007162,             0.47801,             0.43765,             0.29769,             0.30484,             0.46464,             0.61352,             0.49965,             0.82461,             0.90294,             0.76176,             0.66303,             0.69481,             0.81229,             0.77899
                  88,            0.028627,           0.0047849,             0.00171,             0.83872,              0.7273,             0.77634,             0.46302,            0.037634,           0.0046059,           0.0058878,            0.007129,            0.007129,            0.007129,             0.49551,             0.54905,             0.30612,             0.30467,             0.48263,             0.57525,              0.5279,             0.84193,             0.96057,             0.74393,             0.57639,             0.69786,             0.82728,             0.78642
                  89,            0.029359,           0.0046596,           0.0017297,             0.83146,             0.75187,             0.77259,              0.4696,            0.037759,           0.0046301,           0.0057538,            0.007096,            0.007096,            0.007096,             0.49093,             0.53845,             0.29517,              0.3227,             0.48468,              0.6095,             0.54578,              0.8382,             0.94684,             0.69497,             0.61811,             0.69269,             0.83459,             0.78275
                  90,            0.029631,            0.004373,           0.0020575,              0.8161,             0.74836,             0.77353,             0.46204,            0.038403,           0.0046253,           0.0057667,            0.007063,            0.007063,            0.007063,             0.49753,             0.54786,             0.27038,             0.31959,             0.51275,             0.58788,             0.49828,             0.83982,             0.95572,             0.69561,             0.58488,             0.74726,             0.81548,             0.77592
                  91,            0.028892,           0.0043708,            0.001694,              0.8436,             0.72236,             0.77493,             0.46943,            0.037785,           0.0047302,           0.0058292,             0.00703,             0.00703,             0.00703,             0.50586,             0.52786,             0.31547,             0.30318,             0.49151,              0.6121,             0.53003,             0.85284,             0.95048,             0.71045,             0.55244,             0.74831,              0.8022,             0.80779
                  92,            0.028754,           0.0042747,           0.0018035,             0.78529,             0.76555,             0.77776,             0.46361,            0.037345,           0.0047876,           0.0057131,            0.006997,            0.006997,            0.006997,             0.49038,             0.54925,              0.3128,             0.30414,             0.47847,             0.62023,             0.48998,             0.83465,             0.93084,             0.74893,             0.60714,             0.71598,             0.83726,             0.76953
                  93,            0.028508,           0.0043632,           0.0017434,             0.80605,             0.74601,             0.78414,             0.45549,            0.038881,           0.0048521,           0.0056136,            0.006964,            0.006964,            0.006964,             0.45537,             0.49853,             0.28202,             0.31392,             0.50327,             0.63246,              0.5029,             0.80811,             0.92829,             0.74373,             0.63533,              0.7143,              0.8536,             0.80562
                  94,            0.029209,           0.0044581,           0.0018202,             0.80909,             0.77089,             0.79083,             0.47537,             0.03776,           0.0047602,           0.0058958,            0.006931,            0.006931,            0.006931,             0.48687,             0.53168,             0.33587,             0.30464,             0.50414,             0.63988,             0.52449,             0.83643,             0.94102,             0.78039,             0.61221,             0.71084,             0.85683,             0.79811
                  95,            0.028194,           0.0042599,           0.0016359,             0.82893,             0.72757,             0.78089,             0.46722,            0.038869,           0.0048191,            0.006001,            0.006898,            0.006898,            0.006898,             0.48089,             0.51998,             0.32199,             0.29729,             0.48285,             0.64459,             0.52298,             0.83284,             0.93589,             0.74981,             0.59037,             0.70371,             0.85789,             0.79571
                  96,               0.027,           0.0041275,           0.0018935,             0.82456,             0.75351,             0.77814,             0.47559,            0.037682,            0.004833,           0.0063792,            0.006865,            0.006865,            0.006865,             0.48997,             0.57406,             0.32478,             0.28305,             0.52289,              0.5983,             0.53604,             0.83626,             0.94935,             0.74348,             0.55045,             0.76423,             0.83179,             0.77141
                  97,             0.02896,           0.0044276,           0.0016583,              0.8037,              0.7518,             0.77539,              0.4714,            0.037448,            0.004785,           0.0067133,            0.006832,            0.006832,            0.006832,             0.46782,             0.55629,             0.32531,             0.33123,             0.47252,             0.60691,             0.53968,             0.81701,              0.9396,             0.73208,             0.64434,             0.70724,             0.81076,             0.77668
                  98,            0.028399,           0.0042981,           0.0017956,             0.80853,             0.76145,             0.78539,              0.4667,            0.037677,           0.0047546,           0.0059896,            0.006799,            0.006799,            0.006799,              0.4848,             0.53295,             0.32371,             0.28951,             0.49008,             0.60571,             0.54015,             0.82019,             0.94066,             0.74324,             0.65581,             0.71837,             0.81503,             0.80445
                  99,            0.026981,           0.0040864,           0.0018083,             0.83148,             0.73891,             0.78991,             0.46762,            0.038146,           0.0048468,            0.005895,            0.006766,            0.006766,            0.006766,             0.47275,             0.55473,             0.30708,             0.29163,             0.47167,             0.62871,             0.54678,             0.82415,             0.94843,             0.72016,             0.63168,             0.74345,             0.83701,             0.82452
                 100,            0.027884,           0.0044131,           0.0015658,              0.8178,             0.74735,             0.77798,              0.4781,            0.037525,           0.0048182,           0.0063653,            0.006733,            0.006733,            0.006733,             0.47869,             0.56634,             0.29963,             0.30673,             0.48252,             0.64959,             0.56317,             0.83434,             0.94688,             0.70057,             0.57372,             0.73364,             0.84316,             0.81359
                 101,            0.027612,           0.0041726,           0.0016657,             0.82683,             0.73052,              0.7684,             0.46444,             0.03732,           0.0047581,           0.0061316,              0.0067,              0.0067,              0.0067,             0.48419,             0.57959,             0.31711,             0.27718,              0.4709,             0.56926,             0.55286,             0.83339,              0.9504,             0.71227,             0.55156,             0.69133,             0.81958,             0.82029
                 102,            0.028628,           0.0042142,           0.0015916,             0.81917,             0.74743,             0.78205,             0.45914,            0.037625,           0.0048971,           0.0057722,            0.006667,            0.006667,            0.006667,             0.48028,             0.53466,             0.31095,             0.26822,             0.48407,             0.58811,             0.54767,             0.83095,             0.94444,             0.71574,             0.59885,             0.74524,             0.82185,              0.8173
                 103,            0.028045,           0.0043866,           0.0015136,             0.85011,             0.73912,             0.78223,             0.46342,            0.037521,           0.0048393,           0.0057054,            0.006634,            0.006634,            0.006634,             0.47982,             0.57535,             0.31505,              0.2427,             0.49929,              0.5887,             0.54304,             0.84804,             0.95511,             0.73633,             0.53548,             0.76584,             0.81952,             0.81527
                 104,            0.028429,           0.0041258,            0.001598,              0.8242,             0.74251,             0.77737,             0.46211,            0.038198,           0.0047834,           0.0059709,            0.006601,            0.006601,            0.006601,             0.48479,             0.51818,              0.3067,             0.29611,             0.48639,             0.58954,             0.55307,             0.83669,             0.94556,             0.68003,             0.60987,             0.73103,             0.81799,             0.82043
                 105,            0.029178,           0.0043244,           0.0016482,             0.78372,             0.78756,             0.77974,             0.47478,            0.037152,           0.0047554,           0.0059364,            0.006568,            0.006568,            0.006568,             0.48868,             0.55251,             0.32934,             0.31049,             0.48194,             0.62514,             0.53537,             0.83918,             0.94213,             0.74785,             0.56733,             0.73577,             0.82014,             0.80577
                 106,            0.027783,           0.0042801,           0.0015832,             0.78223,             0.77953,             0.78724,             0.45937,            0.037869,           0.0047504,           0.0058775,            0.006535,            0.006535,            0.006535,              0.4664,             0.55267,             0.33045,             0.30776,             0.48745,             0.52969,             0.54116,             0.82235,             0.95487,             0.74929,              0.5797,             0.74542,             0.82896,             0.83009
                 107,            0.026727,           0.0042307,           0.0014681,             0.85295,             0.73322,             0.78552,             0.47948,            0.036896,           0.0047787,           0.0057516,            0.006502,            0.006502,            0.006502,             0.47384,             0.58054,             0.33243,             0.31459,             0.48083,             0.59712,               0.577,             0.81552,             0.96661,             0.75238,             0.58417,             0.74087,             0.81464,             0.82448
                 108,            0.026759,           0.0042244,           0.0014734,             0.84774,             0.72933,             0.78871,              0.4729,            0.037467,             0.00476,           0.0057997,            0.006469,            0.006469,            0.006469,             0.47909,             0.56686,             0.31142,             0.33804,             0.46906,             0.59918,             0.54666,             0.82736,             0.95855,             0.74011,             0.63076,             0.72942,             0.82345,              0.8113
                 109,            0.026824,           0.0039816,           0.0014511,             0.83108,             0.75591,             0.78089,             0.48018,            0.037535,           0.0047815,           0.0057762,            0.006436,            0.006436,            0.006436,             0.49327,             0.59041,             0.35743,             0.27896,             0.48692,             0.58157,             0.57271,             0.84422,             0.95377,             0.77822,             0.53335,             0.73894,             0.82539,             0.79236
                 110,            0.028176,           0.0043537,           0.0015093,             0.82695,             0.74736,             0.78493,             0.48372,            0.037913,           0.0047377,           0.0059187,            0.006403,            0.006403,            0.006403,              0.4792,             0.54131,              0.3652,             0.31668,             0.50349,             0.62576,             0.55442,             0.84856,              0.9483,             0.74377,              0.5844,              0.7613,             0.81906,             0.78913
                 111,            0.027871,           0.0041362,           0.0016999,             0.82398,             0.72647,             0.76845,             0.46847,            0.037759,           0.0048405,           0.0059399,             0.00637,             0.00637,             0.00637,             0.47414,             0.57237,              0.3534,             0.28791,             0.45271,             0.60118,             0.53758,             0.83162,             0.94238,             0.77112,             0.54138,             0.69349,             0.82521,             0.77393
                 112,            0.027236,           0.0039602,           0.0016025,             0.80878,             0.75193,             0.78285,             0.46725,            0.037719,            0.004866,           0.0062625,            0.006337,            0.006337,            0.006337,             0.48713,             0.50056,             0.34145,             0.30955,             0.45037,             0.61711,             0.56458,             0.83686,             0.93696,             0.73374,             0.66345,             0.70546,             0.80782,             0.79562
                 113,            0.026534,           0.0040336,           0.0013704,             0.82435,             0.74453,             0.79331,             0.48039,            0.037578,           0.0048128,           0.0057868,            0.006304,            0.006304,            0.006304,             0.46892,             0.55904,             0.32829,              0.3426,             0.49279,              0.6364,             0.53469,             0.82622,             0.95566,             0.74729,             0.65545,             0.74842,             0.82678,             0.79335
                 114,            0.027506,           0.0041805,            0.001461,             0.81722,             0.75079,             0.80071,             0.48431,             0.03777,           0.0046816,           0.0060694,            0.006271,            0.006271,            0.006271,              0.4931,             0.56774,             0.32861,              0.3299,              0.4928,             0.61509,              0.5629,             0.84803,             0.94825,             0.74498,             0.66812,             0.73687,             0.83377,             0.82496
                 115,            0.027505,            0.004189,           0.0014463,             0.81137,             0.76392,             0.78933,             0.47559,             0.03686,           0.0047579,           0.0063475,            0.006238,            0.006238,            0.006238,             0.48556,              0.5769,             0.34275,             0.29381,             0.47458,              0.6407,             0.51482,             0.84109,             0.95414,             0.75231,             0.61219,             0.72685,             0.84665,             0.79207
                 116,            0.026391,            0.004042,            0.001567,             0.83804,             0.74413,             0.79767,             0.47781,            0.037326,           0.0047541,           0.0060632,            0.006205,            0.006205,            0.006205,             0.47732,             0.55402,             0.32068,             0.30329,             0.50847,             0.64649,             0.53442,              0.8373,             0.94696,             0.75523,             0.62242,             0.75935,             0.84626,             0.81614
                 117,            0.026296,           0.0040429,           0.0013368,             0.83592,             0.75434,             0.79081,             0.47387,            0.037385,           0.0049023,           0.0061485,            0.006172,            0.006172,            0.006172,             0.49439,             0.56729,             0.34567,              0.2852,             0.47264,             0.62136,             0.53054,             0.84472,             0.95984,             0.76605,             0.58097,             0.75872,             0.82642,             0.79896
                 118,            0.027075,           0.0038896,           0.0014785,             0.83763,             0.72889,             0.78723,             0.47138,            0.037484,           0.0049303,            0.006148,            0.006139,            0.006139,            0.006139,             0.48549,             0.56037,             0.34672,             0.29974,              0.4601,             0.60077,             0.54645,             0.84115,              0.9401,              0.7671,             0.56983,              0.7361,             0.83957,             0.81674
                 119,            0.026726,           0.0041626,           0.0014418,             0.86486,             0.71469,             0.78655,             0.48185,            0.036891,           0.0048418,           0.0058237,            0.006106,            0.006106,            0.006106,             0.49249,             0.58692,             0.34663,              0.2976,             0.49195,             0.62328,             0.53411,             0.83799,             0.94315,             0.73172,             0.60251,             0.75884,             0.83875,              0.7929
                 120,            0.025998,             0.00408,           0.0014829,             0.85227,             0.73801,             0.78302,             0.47985,            0.037618,            0.004888,           0.0055525,            0.006073,            0.006073,            0.006073,             0.47529,             0.53835,             0.33828,             0.30123,             0.49464,             0.64606,             0.56508,             0.82699,             0.94649,             0.73008,             0.60837,             0.74719,             0.81238,             0.80966
                 121,            0.026369,           0.0038693,           0.0016989,             0.80864,             0.75544,             0.77416,              0.4653,            0.038171,           0.0048983,           0.0055719,             0.00604,             0.00604,             0.00604,             0.47306,             0.56762,             0.32928,             0.26966,             0.47856,             0.61721,             0.52167,             0.82704,             0.94241,             0.73002,             0.51119,             0.76784,             0.83068,             0.80993
                 122,            0.026014,           0.0038844,           0.0014925,              0.8149,             0.75079,              0.7882,             0.47258,            0.037448,           0.0047695,           0.0055075,            0.006007,            0.006007,            0.006007,             0.46727,             0.51799,             0.29734,             0.33435,             0.49401,             0.63823,             0.55887,             0.81969,             0.93518,             0.69284,             0.65358,             0.76542,             0.84695,             0.80374
                 123,            0.025515,           0.0040601,           0.0014385,             0.84408,             0.73882,             0.78608,             0.47899,             0.03746,           0.0047831,           0.0056154,            0.005974,            0.005974,            0.005974,             0.48095,             0.55017,             0.34618,              0.2962,              0.5114,             0.62836,             0.53967,             0.82665,             0.93497,             0.75686,             0.57593,             0.77876,             0.83729,             0.79207
                 124,            0.026163,           0.0039414,           0.0014163,             0.80441,              0.7687,             0.78014,             0.47694,            0.038018,           0.0047842,           0.0053407,            0.005941,            0.005941,            0.005941,             0.47434,             0.57401,             0.32707,             0.31734,             0.49676,             0.60713,             0.54193,             0.83217,             0.93469,             0.72313,             0.61266,               0.733,             0.81842,             0.80688
                 125,            0.026937,            0.004051,           0.0014871,             0.83894,             0.74885,             0.78262,             0.46935,            0.037548,           0.0048107,           0.0055029,            0.005908,            0.005908,            0.005908,             0.48921,             0.55712,             0.32922,             0.30268,             0.47643,             0.60167,             0.52911,             0.84548,              0.9281,             0.74217,             0.60117,             0.76708,              0.8051,             0.78922
                 126,            0.026044,           0.0039694,             0.00143,             0.86147,             0.76296,             0.78949,             0.48336,            0.036874,              0.0048,           0.0053357,            0.005875,            0.005875,            0.005875,             0.49749,             0.56874,             0.36102,             0.31634,             0.50418,             0.60921,             0.52656,             0.85313,             0.94144,             0.77884,             0.61982,             0.76156,             0.80261,             0.76903
                 127,            0.024776,           0.0037727,           0.0012356,             0.84826,             0.75594,             0.78871,             0.48689,            0.036479,           0.0048031,           0.0056976,            0.005842,            0.005842,            0.005842,             0.49759,             0.58723,             0.35698,             0.30538,              0.5333,             0.60458,             0.52313,             0.85223,             0.93914,             0.77519,             0.62191,             0.75095,             0.81829,             0.76325
                 128,            0.024401,           0.0036806,           0.0013555,             0.85403,             0.74287,             0.78489,             0.47687,            0.036816,           0.0048525,           0.0063413,            0.005809,            0.005809,            0.005809,             0.49466,             0.55244,             0.35132,             0.30953,             0.50412,             0.61556,             0.51049,              0.8473,             0.95052,             0.76563,             0.62452,              0.7318,             0.81692,             0.75752
                 129,             0.02658,           0.0040105,           0.0013398,             0.80781,             0.76573,              0.7821,             0.47306,            0.037338,           0.0048773,           0.0063791,            0.005776,            0.005776,            0.005776,             0.47718,              0.5351,             0.34129,             0.31375,              0.5121,             0.60703,             0.52498,             0.84445,             0.93923,             0.74788,             0.58949,             0.77166,              0.8153,             0.76672
                 130,            0.026281,            0.004039,           0.0014429,             0.85155,             0.72274,             0.79073,             0.47749,            0.037085,           0.0049276,           0.0062011,            0.005743,            0.005743,            0.005743,             0.45891,             0.55185,             0.36103,             0.31645,             0.51314,             0.60256,             0.53846,             0.83216,             0.93606,             0.76064,              0.6194,             0.77739,             0.81644,             0.79302
                 131,            0.026559,           0.0040492,           0.0014031,             0.79988,             0.78091,              0.8008,             0.48165,            0.037435,           0.0048445,           0.0060984,             0.00571,             0.00571,             0.00571,             0.46777,             0.53156,             0.35404,             0.30989,             0.53721,             0.62363,             0.54748,             0.84577,             0.93534,             0.77291,             0.63196,             0.79347,             0.81485,             0.81133
                 132,             0.02507,           0.0039744,           0.0014706,             0.82994,              0.7643,             0.78975,             0.48291,            0.037007,           0.0048264,           0.0060185,            0.005677,            0.005677,            0.005677,             0.49205,             0.56589,             0.33765,             0.30183,             0.51041,             0.62233,             0.55022,             0.86157,             0.95264,             0.73411,             0.59567,             0.73993,             0.84084,              0.8035
                 133,             0.02407,           0.0039602,           0.0014953,              0.8551,             0.76089,             0.80991,             0.49017,            0.037296,           0.0048489,           0.0058403,            0.005644,            0.005644,            0.005644,             0.48852,             0.53293,             0.35089,             0.33117,             0.51563,             0.65325,             0.55881,             0.85029,             0.96028,             0.75124,              0.6781,             0.79062,             0.83727,             0.80159
                 134,            0.024942,           0.0039095,           0.0013566,             0.82735,             0.76258,             0.79699,             0.48733,            0.037103,           0.0048428,           0.0052698,            0.005611,            0.005611,            0.005611,             0.49257,             0.56871,             0.35527,             0.32629,             0.49256,             0.63619,             0.53974,             0.85616,             0.94378,             0.75799,             0.62388,             0.74146,             0.84113,             0.81449
                 135,            0.025658,            0.004113,           0.0012647,             0.85334,             0.73295,             0.79594,             0.47703,            0.037435,           0.0048624,           0.0054861,            0.005578,            0.005578,            0.005578,             0.47703,             0.54199,             0.33517,             0.31674,             0.48007,             0.63444,             0.55377,             0.84116,             0.93692,             0.75852,             0.63507,             0.74896,             0.82039,             0.83055
                 136,            0.024826,           0.0039667,           0.0013035,             0.80254,             0.78363,             0.78599,             0.47836,            0.037313,           0.0048426,           0.0058332,            0.005545,            0.005545,            0.005545,             0.48916,             0.57009,             0.35065,             0.29997,             0.48199,             0.61487,             0.54179,             0.84995,             0.93715,              0.7428,             0.59185,             0.71003,             0.83301,             0.83713
                 137,            0.024433,           0.0038497,           0.0012779,             0.84552,             0.74464,             0.78335,             0.47191,            0.037581,           0.0049553,           0.0057423,            0.005512,            0.005512,            0.005512,             0.48671,             0.54582,             0.33524,             0.29233,             0.48657,              0.6109,             0.54583,             0.84742,              0.9319,             0.74245,              0.5687,             0.75246,             0.83082,             0.80971
                 138,            0.025111,           0.0041558,           0.0012325,             0.83776,             0.74352,             0.78746,              0.4809,             0.03716,           0.0050154,           0.0055865,            0.005479,            0.005479,            0.005479,             0.48094,             0.56105,               0.338,             0.34179,             0.47083,             0.63572,             0.53796,             0.82747,              0.9365,             0.72839,             0.66893,             0.70139,             0.84342,              0.8061
                 139,            0.024853,           0.0040723,           0.0012493,             0.82452,             0.76146,             0.79479,             0.48186,            0.037354,           0.0049047,           0.0054569,            0.005446,            0.005446,            0.005446,             0.48866,             0.56042,             0.32015,              0.3392,             0.49359,             0.63296,             0.53802,             0.83969,             0.94742,             0.71011,             0.63927,             0.76865,             0.84631,             0.81205
                 140,            0.024504,           0.0037986,           0.0012134,             0.81926,             0.77213,             0.80392,              0.4921,            0.037153,           0.0048794,            0.005047,            0.005413,            0.005413,            0.005413,             0.48884,             0.55969,             0.33824,             0.34545,             0.49351,             0.64853,             0.57042,             0.84036,             0.93251,             0.72149,              0.6794,             0.77031,             0.84145,             0.84194
                 141,            0.023539,           0.0038208,           0.0014364,             0.80955,             0.77284,             0.80206,             0.49374,            0.037755,           0.0049234,           0.0050362,             0.00538,             0.00538,             0.00538,             0.48085,             0.56815,             0.33265,             0.34118,             0.50377,             0.64071,             0.58886,             0.84076,               0.942,             0.70414,             0.66102,             0.78064,             0.84281,             0.84304
                 142,            0.024686,           0.0039237,           0.0011156,             0.83794,               0.741,             0.78892,             0.47986,            0.037358,           0.0049912,            0.004965,            0.005347,            0.005347,            0.005347,             0.49166,             0.57281,             0.34001,             0.31501,             0.48931,             0.61312,             0.53712,             0.84578,             0.94871,             0.69677,             0.60181,             0.77166,             0.84679,             0.81092
                 143,            0.024557,           0.0039493,           0.0013463,             0.80867,             0.74569,             0.79102,             0.47868,            0.037336,           0.0050186,           0.0050951,            0.005314,            0.005314,            0.005314,              0.4776,              0.5325,             0.32563,             0.36127,             0.48902,             0.62184,             0.54286,             0.84081,             0.92396,             0.67492,             0.67649,             0.75932,             0.85203,             0.80964
                 144,            0.024128,           0.0036397,            0.001201,             0.82066,             0.75348,             0.78267,             0.46584,            0.037335,           0.0050095,           0.0055679,            0.005281,            0.005281,            0.005281,             0.48888,             0.54303,              0.3219,             0.29275,             0.48761,             0.61389,             0.51282,             0.84074,             0.94101,             0.70134,             0.58699,             0.74594,             0.85814,             0.80451
                 145,            0.024176,           0.0038917,           0.0010947,             0.83699,              0.7389,              0.7845,             0.46307,            0.038182,           0.0049406,           0.0057016,            0.005248,            0.005248,            0.005248,             0.47677,             0.49981,             0.33137,             0.29843,             0.49506,             0.60101,             0.53902,             0.85091,             0.91874,             0.69434,             0.60484,              0.7551,             0.85549,             0.81206
                 146,              0.0242,           0.0037851,           0.0012499,             0.84757,             0.75472,             0.79827,             0.47022,            0.037588,           0.0049574,           0.0053496,            0.005215,            0.005215,            0.005215,             0.47823,             0.52994,             0.33161,             0.33537,             0.48843,             0.60774,             0.52022,             0.84371,             0.91856,             0.71799,             0.67653,             0.77132,             0.85796,              0.8018
                 147,            0.023674,           0.0037038,           0.0011283,             0.84702,             0.76232,             0.79801,             0.47997,            0.037098,            0.004974,           0.0053517,            0.005182,            0.005182,            0.005182,              0.4789,             0.53772,             0.33437,             0.34258,             0.48712,             0.63862,             0.54047,             0.84663,             0.92719,             0.72575,              0.6672,             0.77163,             0.86209,             0.78555
                 148,            0.023203,           0.0036809,           0.0012229,             0.84552,             0.76625,             0.79767,             0.48701,            0.036907,           0.0049221,           0.0053935,            0.005149,            0.005149,            0.005149,             0.49044,             0.56691,             0.34313,             0.35251,             0.50178,              0.6376,             0.51669,             0.84939,             0.93457,             0.75159,             0.66521,             0.78184,             0.83961,             0.76146
                 149,              0.0235,           0.0038211,           0.0011513,              0.8452,             0.74969,             0.79602,             0.48481,            0.037601,           0.0049278,           0.0055165,            0.005116,            0.005116,            0.005116,             0.49437,             0.56973,             0.34198,             0.31855,             0.50573,             0.63586,             0.52746,             0.85289,             0.94481,              0.7581,             0.64156,               0.747,              0.8361,             0.79172
                 150,            0.023495,           0.0037154,           0.0011479,             0.84375,              0.7524,             0.80219,             0.48264,            0.037193,           0.0048603,           0.0057198,            0.005083,            0.005083,            0.005083,             0.49386,             0.53984,             0.33768,             0.32006,             0.51204,             0.61208,              0.5629,             0.85633,             0.93652,             0.76703,             0.62537,             0.79756,             0.83202,             0.80053
                 151,            0.023131,           0.0037491,           0.0012388,             0.80541,             0.75648,             0.79217,             0.47893,            0.037055,           0.0049471,           0.0059817,             0.00505,             0.00505,             0.00505,             0.49197,             0.54251,             0.33986,             0.31795,             0.49683,             0.61139,             0.55199,             0.85262,             0.93391,             0.74101,             0.63036,             0.76788,             0.81818,             0.80123
                 152,              0.0244,           0.0038981,           0.0010025,             0.81963,             0.73867,             0.79262,             0.48211,            0.037001,           0.0049608,           0.0056268,            0.005017,            0.005017,            0.005017,             0.49334,              0.5628,             0.33648,             0.33051,             0.51115,             0.59023,             0.55024,             0.84729,             0.94232,             0.73731,             0.63398,             0.76022,             0.81016,             0.81708
