               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                  38,            0.035797,           0.0052798,           0.0028746,             0.79563,             0.75435,             0.77388,             0.44353,             0.04057,           0.0045643,           0.0057894,            0.008779,            0.008779,            0.008779,             0.43891,             0.45074,             0.26469,             0.29835,             0.51681,             0.61766,             0.51752,             0.83558,             0.92037,             0.62056,             0.61288,             0.80293,             0.84279,             0.78204
                  39,            0.035498,           0.0053689,            0.003079,             0.79309,             0.74877,             0.78306,             0.45934,            0.039541,           0.0045023,            0.006284,            0.008746,            0.008746,            0.008746,             0.46933,             0.54631,             0.31028,             0.24894,              0.4862,             0.58306,             0.57124,             0.82952,             0.94635,             0.71723,             0.57958,             0.77319,             0.84249,             0.79307
                  40,             0.03375,           0.0049656,           0.0031318,             0.80296,             0.75472,             0.79424,             0.45961,            0.038542,           0.0045485,           0.0052311,            0.008713,            0.008713,            0.008713,             0.46888,             0.56125,             0.33564,              0.2827,             0.42869,             0.63187,             0.50824,             0.84739,             0.96174,             0.73167,             0.61488,             0.72478,             0.85694,             0.82225
                  41,            0.033468,           0.0049943,           0.0032192,             0.82035,             0.71153,             0.77144,             0.44067,            0.039029,           0.0046412,           0.0057455,             0.00868,             0.00868,             0.00868,             0.45626,             0.53357,             0.28178,             0.25605,             0.47459,             0.58142,             0.50103,             0.82325,             0.95265,             0.70384,             0.55256,             0.71762,             0.86893,              0.7812
                  42,              0.0337,           0.0048908,           0.0033281,             0.80623,             0.73804,             0.77933,              0.4413,            0.037961,           0.0045694,            0.005371,            0.008647,            0.008647,            0.008647,             0.47901,             0.50245,             0.28674,             0.27063,             0.48127,              0.6091,             0.45991,             0.84292,             0.93827,             0.68563,             0.59327,              0.7404,             0.86603,             0.78876
                  43,            0.034254,           0.0050695,           0.0029386,              0.8063,             0.77365,             0.80346,             0.45969,            0.038387,            0.004538,           0.0054647,            0.008614,            0.008614,            0.008614,             0.46773,             0.53825,             0.32749,             0.29728,             0.43827,             0.60972,             0.53911,             0.84437,             0.96338,             0.73197,             0.67098,             0.71295,             0.88653,             0.81403
                  44,            0.034059,           0.0048907,           0.0029353,             0.71479,             0.78046,             0.77885,             0.45457,            0.039181,           0.0045111,           0.0054097,            0.008581,            0.008581,            0.008581,             0.48792,             0.50697,             0.25508,             0.24678,             0.50224,             0.63672,             0.54626,             0.84212,             0.95485,             0.66217,             0.54062,             0.74439,             0.88318,              0.8246
                  45,            0.033015,           0.0048174,           0.0027851,             0.80931,              0.7429,             0.78353,             0.46986,             0.03798,           0.0045815,           0.0055681,            0.008548,            0.008548,            0.008548,             0.47159,             0.55994,             0.33517,             0.28819,             0.48229,             0.61906,             0.53278,             0.83373,             0.94648,              0.7215,             0.57775,             0.76449,             0.82978,             0.81096
                  46,             0.03406,           0.0051704,           0.0026382,             0.80558,             0.77107,             0.79137,              0.4595,            0.039249,           0.0045315,           0.0054719,            0.008515,            0.008515,            0.008515,             0.45027,             0.48565,             0.29562,             0.28554,             0.53458,             0.62758,             0.53729,             0.83416,             0.93153,             0.67492,             0.63534,             0.78475,              0.8555,             0.82338
                  47,            0.033103,           0.0050932,           0.0025484,             0.82446,             0.74412,             0.78931,             0.44629,            0.038945,           0.0045851,           0.0055645,            0.008482,            0.008482,            0.008482,             0.43585,              0.5494,             0.32797,             0.27453,             0.47088,             0.52064,              0.5448,             0.83635,             0.95129,              0.7355,             0.60798,             0.76957,             0.79711,             0.82734
